slug,image_path,is_primary
77-raspberry-ice-104mg,77-pouches/77-raspberry-ice-104mg_4_raspberry-ice02-fdad79e9.webp,False
77-raspberry-ice-104mg,77-pouches/77-raspberry-ice-104mg_5_raspberry-ice02-22490aa0.webp,False
77-salted-caramel-104mg,77-pouches/77-salted-caramel-104mg_1_salted-caramel-6c5ed3ee.webp,True
77-strawberry-104mg,77-pouches/77-strawberry-104mg_1_strawberry-01-83e47a04.webp,True
77-strawberry-104mg,77-pouches/77-strawberry-104mg_2_strawberry-01-83e47a04.webp,False
77-strawberry-104mg,77-pouches/77-strawberry-104mg_3_strawberry-02-029d08f9.webp,False
baron-classic,baron/baron-classic_1_YE9hzSu5ELGY2iVabk2iEzMkzaQXKiP0NjUejbI5.png,True
baron-eucalyptus,baron/baron-eucalyptus_1_60CGwJATfEYx4hErAk8y4XIPvlKhmMcL5ugMrrGN.png,True
baron-menthol,baron/baron-menthol_1_VdxGEXfaXM0XK123VQTpyVTPmEB5q73djcANJxP6.png,True
baron-wintergreen,baron/baron-wintergreen_1_aZ0zKznW9AiQddCUFoJ8DLeTJfUsZhVAXduy9wvL.png,True
helwit-liquorice-strong,helwit/helwit-liquorice-strong_1_plytix-69f0999cf1a24127f434921b-png-1-1-4f9c3798.webp,True
helwit-liquorice-strong,helwit/helwit-liquorice-strong_2_plytix-69f0999cf1a24127f434921b-png-1-1-4f9c3798.webp,False
helwit-liquorice-strong,helwit/helwit-liquorice-strong_3_plytix-69f0999c1a5ffb3b9b0f714e-png-1-1-ee02aa25.webp,False
helwit-liquorice-strong,helwit/helwit-liquorice-strong_4_BdtEkWNlnEGYckfJaCqg56yRb0f8AKXI4PP5sErB.webp,False
iceberg-cherry-50mg,iceberg/iceberg-cherry-50mg_1_cherry-iceberg-50mg-8dd164f4.webp,True
iceberg-grape-gum-50mg,iceberg/iceberg-grape-gum-50mg_1_grape-gum-iceberg-50mg-28c096f9.webp,True
iceberg-menthol-50mg,iceberg/iceberg-menthol-50mg_1_menthol-iceberg-50mg-3418ebcd.webp,True
iceberg-sour-berries-50mg,iceberg/iceberg-sour-berries-50mg_1_sour-berry-iceberg-50mg-dcb85af4.webp,True
77-bubbly-blizz-104mg,77-pouches/77-bubbly-blizz-104mg_1_bubbly-blizz-30732954.webp,True
77-bubbly-blizz-104mg,77-pouches/77-bubbly-blizz-104mg_2_bubbly-blizz-30732954.webp,False
77-bubbly-blizz-104mg,77-pouches/77-bubbly-blizz-104mg_3_bubbly-blizz-02-627af821.webp,False
77-bubbly-blizz-104mg,77-pouches/77-bubbly-blizz-104mg_4_bubbly-blizz-03-9353c6dc.webp,False
77-bubbly-blizz-104mg,77-pouches/77-bubbly-blizz-104mg_5_bubbly-blizz-04-306ac118.webp,False
77-grape-ice-104mg,77-pouches/77-grape-ice-104mg_1_grape-ice-4972b0f3.webp,True
77-new-raspberry-vanilla-104mg,77-pouches/77-new-raspberry-vanilla-104mg_1_raspberry-vanilla01-13bb882e.webp,True
77-new-raspberry-vanilla-104mg,77-pouches/77-new-raspberry-vanilla-104mg_2_raspberry-vanilla01-13bb882e.webp,False
77-new-raspberry-vanilla-104mg,77-pouches/77-new-raspberry-vanilla-104mg_3_raspberry-vanilla02-093d57a4.webp,False
apres-hugo-spritz-44mg,apres/apres-hugo-spritz-44mg_1_plytix-6997fefbc6910a7c59b0bb36-png-1-afdc9090.webp,True
apres-hugo-spritz-44mg,apres/apres-hugo-spritz-44mg_2_plytix-6997fefbc6910a7c59b0bb36-png-1-afdc9090.webp,False
apres-hugo-spritz-44mg,apres/apres-hugo-spritz-44mg_3_plytix-6997fefbfad63f9d8fcfca3f-png-1-ca0dcb90.webp,False
apres-hugo-spritz-hyper-strong,apres/apres-hugo-spritz-hyper-strong_1_plytix-6997fedc67173ad04c30b969-png-1-24d65a9a.webp,True
apres-hugo-spritz-hyper-strong,apres/apres-hugo-spritz-hyper-strong_2_plytix-6997fedc67173ad04c30b969-png-1-24d65a9a.webp,False
apres-hugo-spritz-hyper-strong,apres/apres-hugo-spritz-hyper-strong_3_plytix-6997fedc25691899c5b30ad5-png-07fbadf0.webp,False
apres-limoncello-di-capri,apres/apres-limoncello-di-capri_1_plytix-69eb72408ba899ecf10f49cc-png-1-84fb34bc.webp,True
apres-limoncello-di-capri,apres/apres-limoncello-di-capri_2_plytix-69eb72408ba899ecf10f49cc-png-1-84fb34bc.webp,False
apres-limoncello-di-capri,apres/apres-limoncello-di-capri_3_plytix-69eb72456fdf0ed520b0f8e6-png-1-78ed25ea.webp,False
apres-pink-spritz-44mg,apres/apres-pink-spritz-44mg_1_plytix-6997fe893a4e4ba538b6bfe6-png-1-91a7fc09.webp,True
apres-pink-spritz-44mg,apres/apres-pink-spritz-44mg_2_plytix-6997fe893a4e4ba538b6bfe6-png-1-91a7fc09.webp,False
apres-pink-spritz-44mg,apres/apres-pink-spritz-44mg_3_plytix-6997fe8967173ad04c30b962-png-1-ffb31574.webp,False
apres-pink-spritz-hyper-strong,apres/apres-pink-spritz-hyper-strong_1_plytix-6997fe608f94d55fab698351-png-1-b44a299b.webp,True
apres-pink-spritz-hyper-strong,apres/apres-pink-spritz-hyper-strong_2_plytix-6997fe608f94d55fab698351-png-1-b44a299b.webp,False
apres-pink-spritz-hyper-strong,apres/apres-pink-spritz-hyper-strong_3_plytix-6997fe60192c5d41cfc71e78-png-1e82e7ab.webp,False
clew-citrus-10mg,clew/clew-citrus-10mg_1_4PQnkrxKaNU95zo2t9kYAEYG9LomOSchPWTV23K7.webp,True
clew-citrus-10mg,clew/clew-citrus-10mg_2_4PQnkrxKaNU95zo2t9kYAEYG9LomOSchPWTV23K7.webp,False
clew-citrus-10mg,clew/clew-citrus-10mg_3_RYACcwLfvG1HboRzricxymzaTsj0gggqoGbiGXKM.webp,False
clew-citrus-10mg,clew/clew-citrus-10mg_4_cNFIQsQt6c4pibBXncrXhoxIIKR1DSO4pvfZVRr3.webp,False
clew-citrus-10mg,clew/clew-citrus-10mg_5_bhppE7i26NKvJe9lddSH5Teaswc7i0AXs6CrAQjb.webp,False
clew-citrus-20mg,clew/clew-citrus-20mg_1_xWMZoT3AXxmgUwp2I6fcUEPfrisq51z8bI0psTKJ.webp,True
clew-citrus-20mg,clew/clew-citrus-20mg_2_xWMZoT3AXxmgUwp2I6fcUEPfrisq51z8bI0psTKJ.webp,False
clew-citrus-20mg,clew/clew-citrus-20mg_3_UXQ8GvHP1Zt2RLNSvdmJ1Lv3JoAErlszKcc55R5M.webp,False
clew-citrus-20mg,clew/clew-citrus-20mg_4_7ihp4xl0oYovwxIdb9s11IGmYqQo0Kg8TlXRvUZu.webp,False
clew-citrus-20mg,clew/clew-citrus-20mg_5_bOq4hDUiTtrtYJQIGEsZyUa5XaS9vK3Wv9UWN04Y.webp,False
clew-citrus-5mg,clew/clew-citrus-5mg_1_MfblZoospU9VFVgpdiO97RTWNCxQfaNryTm8vUnO.webp,True
clew-citrus-5mg,clew/clew-citrus-5mg_2_MfblZoospU9VFVgpdiO97RTWNCxQfaNryTm8vUnO.webp,False
clew-citrus-5mg,clew/clew-citrus-5mg_3_dGERGr9RP7iiuSH10IPKNH26UFN2ZyTQ9Yf2Kt2q.webp,False
clew-citrus-5mg,clew/clew-citrus-5mg_4_YWBSFrGWiA1U92ONuG1v0SYhUIGztC9mx9uYLRDJ.webp,False
clew-citrus-5mg,clew/clew-citrus-5mg_5_nGUmGNwU0mO22mBrmjwJTg5vWIT7qSVAS2lOBRVB.webp,False
cuba-blackberry,cuba/cuba-blackberry_1_uRPFcjvHluwIZc4BTS3ykec4iLPvsrhjlo3SWayZ.webp,True
cuba-white-grape,cuba/cuba-white-grape_1_TVbgulHB2mK1d8kMhsB7o6wluQ3Q7vE8XO9Wlhzo.webp,True
cuba-white-peach,cuba/cuba-white-peach_1_dgPDr5sqy0xRmy4u7pduViJBOUkkfXShyc7TPgiZ.webp,True
edel-berry-ice-strong,edel/edel-berry-ice-strong_1_1fIzXWEY0J4iHJzWOEPVyHcL63rBtlgl8TZUwb21.webp,True
edel-cold-strong,edel/edel-cold-strong_1_gPPSEiQaKIUd5emXHP0JmLGKt5sAq0dyJl1PPQb2.webp,True
edel-forever-ice-extra-strong,edel/edel-forever-ice-extra-strong_1_id9uxBTWrjtPdrrcimyjQmBB8kJ9XDZCBJyDXlcE.webp,True
edel-onyx-extra-strong,edel/edel-onyx-extra-strong_1_dBOhlVvaSlsPdwX4qhKgZfyM8oaTn6Xu66UHSwet.webp,True
iceberg-arasaka-ultra-70mg,iceberg/iceberg-arasaka-ultra-70mg_1_arasaka-70mg-iceberg-d386f20e.webp,True
iceberg-arctic-mint-50mg,iceberg/iceberg-arctic-mint-50mg_1_arctic-mint-iceberg-50mg-7b5946b3.webp,True
iceberg-berries-50mg,iceberg/iceberg-berries-50mg_1_berries-iceberg-50mg-4dd81167.webp,True
iceberg-citrus-mix-50mg,iceberg/iceberg-citrus-mix-50mg_1_citrus-mix-iceberg-50mg-40089c51.webp,True
iceberg-emerald-ultra-70mg,iceberg/iceberg-emerald-ultra-70mg_1_emerald-70mg-iceberg-30eeb1fa.webp,True
iceberg-energy-ultra-70mg,iceberg/iceberg-energy-ultra-70mg_1_energy-70mg-iceberg-d75b938e.webp,True
iceberg-grape-ultra-70mg,iceberg/iceberg-grape-ultra-70mg_1_grap-70mg-iceberg-97ac31cd.webp,True
iceberg-green-apple-50mg,iceberg/iceberg-green-apple-50mg_1_green-apple-iceberg-50mg-42dd861d.webp,True
iceberg-ice-cool-50mg,iceberg/iceberg-ice-cool-50mg_1_ice-cool-iceberg-50mg-34c6ddcf.webp,True
iceberg-kiwi-strawberry-50mg,iceberg/iceberg-kiwi-strawberry-50mg_1_kiwi-strawberry-iceberg-50mg-6ee6f807.webp,True
iceberg-kiwi-strawberry-50mg,iceberg/iceberg-kiwi-strawberry-50mg_2_kiwi-strawberry-iceberg-50mg-6ee6f807.webp,False
iceberg-kiwi-strawberry-50mg,iceberg/iceberg-kiwi-strawberry-50mg_3_iceberg-new-0027-kiwi-strawberry-700x-1-1-43608180.webp,False
iceberg-sour-berries-ultra-70mg,iceberg/iceberg-sour-berries-ultra-70mg_1_sour-berries-70mg-iceberg-ef22463b.webp,True
iceberg-strawberry-banana-gum-ultra-70mg,iceberg/iceberg-strawberry-banana-gum-ultra-70mg_1_strawbery-banana-gum-70mg-iceberg-7940f9de.webp,True
iceberg-sweet-mint-ultra-70mg,iceberg/iceberg-sweet-mint-ultra-70mg_1_sweet-mint-70mg-iceberg-e2d2c41b.webp,True
iceberg-watermelon-mint-gum-ultra-70mg,iceberg/iceberg-watermelon-mint-gum-ultra-70mg_1_watermelon-mint-gum-70mg-iceberg-5d42e235.webp,True
juice-head-arctic-mint-regular-eu,juice-head/juice-head-arctic-mint-regular-eu_1_IERSKZVLzsuItBS3YZF2gN6lanLrrKsP2BuGstzU.webp,True
juice-head-arctic-mint-regular-eu,juice-head/juice-head-arctic-mint-regular-eu_2_IERSKZVLzsuItBS3YZF2gN6lanLrrKsP2BuGstzU.webp,False
juice-head-arctic-mint-regular-eu,juice-head/juice-head-arctic-mint-regular-eu_3_pvZ0Xh1o89X8PGtgXvtCHUuyAL6fAYFclNexomoD.webp,False
juice-head-blueberry-lemon-regular-eu,juice-head/juice-head-blueberry-lemon-regular-eu_1_ac7PSg1aAGh1FrxVxust43eYkGCkGK4lR8gtdkZp.webp,True
juice-head-blueberry-lemon-regular-eu,juice-head/juice-head-blueberry-lemon-regular-eu_2_ac7PSg1aAGh1FrxVxust43eYkGCkGK4lR8gtdkZp.webp,False
juice-head-blueberry-lemon-regular-eu,juice-head/juice-head-blueberry-lemon-regular-eu_3_Q7E3iBSW4Lpfev5II4RH5RHTauVr6aHtSwFuI7ar.webp,False
juice-head-blueberry-lemon-super-strong-eu,juice-head/juice-head-blueberry-lemon-super-strong-eu_1_1MGijAEPoSHWbirtEqPByQlYfCU1yblDoD61HyyH.webp,True
juice-head-blueberry-lemon-super-strong-eu,juice-head/juice-head-blueberry-lemon-super-strong-eu_2_1MGijAEPoSHWbirtEqPByQlYfCU1yblDoD61HyyH.webp,False
juice-head-blueberry-lemon-super-strong-eu,juice-head/juice-head-blueberry-lemon-super-strong-eu_3_lW9upXrkuYjINZd0Y5qqg3EQvIbGTVUZsbHU7fS9.webp,False
juice-head-peach-pineapple-regular-eu,juice-head/juice-head-peach-pineapple-regular-eu_1_fNAHzilIOAlwk13H7HTgNOMyjX0FmJ3dObcbaLHQ.webp,True
juice-head-peach-pineapple-regular-eu,juice-head/juice-head-peach-pineapple-regular-eu_2_fNAHzilIOAlwk13H7HTgNOMyjX0FmJ3dObcbaLHQ.webp,False
juice-head-peach-pineapple-regular-eu,juice-head/juice-head-peach-pineapple-regular-eu_3_X11GeW6jABOGbxS7ijT3v76iBI1TQiaHYSWOXQO8.webp,False
juice-head-peach-pineapple-strong-eu,juice-head/juice-head-peach-pineapple-strong-eu_1_1wujuF0ivRoPggsYN4AkFKHSFyduikmryKNQKZbo.webp,True
juice-head-peach-pineapple-strong-eu,juice-head/juice-head-peach-pineapple-strong-eu_2_1wujuF0ivRoPggsYN4AkFKHSFyduikmryKNQKZbo.webp,False
juice-head-peach-pineapple-strong-eu,juice-head/juice-head-peach-pineapple-strong-eu_3_Gkm5uhkVDERxjQkYhXaQG9ahzxgLBl6valDfpyEs.webp,False
juice-head-peach-pineapple-super-strong-eu,juice-head/juice-head-peach-pineapple-super-strong-eu_1_PXwHrbN23Jid9g8PvlfroX9qiHpO8vvHZITB4h9H.webp,True
juice-head-peach-pineapple-super-strong-eu,juice-head/juice-head-peach-pineapple-super-strong-eu_2_PXwHrbN23Jid9g8PvlfroX9qiHpO8vvHZITB4h9H.webp,False
juice-head-peach-pineapple-super-strong-eu,juice-head/juice-head-peach-pineapple-super-strong-eu_3_0S3FvIjSiHm9esCrH8hC7XtU4SVPmBmk5Pml3CqI.webp,False
juice-head-spicy-pineapple-regular-eu,juice-head/juice-head-spicy-pineapple-regular-eu_1_cPBpmP1LpYLxlT4vAowWCtoh1ThRS3CZb3oADuzR.webp,True
juice-head-spicy-pineapple-regular-eu,juice-head/juice-head-spicy-pineapple-regular-eu_2_cPBpmP1LpYLxlT4vAowWCtoh1ThRS3CZb3oADuzR.webp,False
juice-head-spicy-pineapple-regular-eu,juice-head/juice-head-spicy-pineapple-regular-eu_3_eDaQF0gaqIjE2OMBu6CWN4CS8cAPJ0r5jvur6dgx.webp,False
juice-head-spicy-pineapple-super-strong-eu,juice-head/juice-head-spicy-pineapple-super-strong-eu_1_gCDmyb2LG3T2xeNF8DgImFZZ4yDBerveMT2alMpB.webp,True
juice-head-spicy-pineapple-super-strong-eu,juice-head/juice-head-spicy-pineapple-super-strong-eu_2_gCDmyb2LG3T2xeNF8DgImFZZ4yDBerveMT2alMpB.webp,False
juice-head-spicy-pineapple-super-strong-eu,juice-head/juice-head-spicy-pineapple-super-strong-eu_3_TERskoCQ6eZdRvvsjPRYMUnBfuju94yOmZJ6CLfZ.webp,False
juice-head-watermelon-strawberry-regular-eu,juice-head/juice-head-watermelon-strawberry-regular-eu_1_qaibFt21UPXGdL5a2XmmiDDw26XVQc63TUEgaY6q.webp,True
juice-head-watermelon-strawberry-regular-eu,juice-head/juice-head-watermelon-strawberry-regular-eu_2_qaibFt21UPXGdL5a2XmmiDDw26XVQc63TUEgaY6q.webp,False
juice-head-watermelon-strawberry-regular-eu,juice-head/juice-head-watermelon-strawberry-regular-eu_3_bKYsrZbPdLBgBwCEumhBAgh1143yZKxjjdl1ipaR.webp,False
juice-head-watermelon-strawberry-strong-eu,juice-head/juice-head-watermelon-strawberry-strong-eu_1_1LRpLq4T9vpm8yrYI8ip6yUG65ruTIyhVeKuqR4D.webp,True
juice-head-watermelon-strawberry-strong-eu,juice-head/juice-head-watermelon-strawberry-strong-eu_2_1LRpLq4T9vpm8yrYI8ip6yUG65ruTIyhVeKuqR4D.webp,False
juice-head-watermelon-strawberry-strong-eu,juice-head/juice-head-watermelon-strawberry-strong-eu_3_XWa51TUlNvY6h85DeaFwqHq1JptcsczO03sibSIa.webp,False
juice-head-watermelon-strawberry-super-strong-eu,juice-head/juice-head-watermelon-strawberry-super-strong-eu_1_Vvth8dQPbZXo5cvJIgG6uYPCgUKTB2lMbAHrTeE0.webp,True
juice-head-watermelon-strawberry-super-strong-eu,juice-head/juice-head-watermelon-strawberry-super-strong-eu_2_Vvth8dQPbZXo5cvJIgG6uYPCgUKTB2lMbAHrTeE0.webp,False
juice-head-watermelon-strawberry-super-strong-eu,juice-head/juice-head-watermelon-strawberry-super-strong-eu_3_HmOHCUO276UDZa0g4NC3HWvgfmqp4NPaN3SXilxp.webp,False
kelly-white-crispy-apple-slim-extra-strong,kelly-white/kelly-white-crispy-apple-slim-extra-strong_1_kellyw-crispyapple-can-front-nosh-bg-003-1-c7775314.webp,True
kelly-white-crispy-apple-slim-extra-strong,kelly-white/kelly-white-crispy-apple-slim-extra-strong_2_kellyw-crispyapple-can-front-nosh-bg-003-1-c7775314.webp,False
kelly-white-crispy-apple-slim-extra-strong,kelly-white/kelly-white-crispy-apple-slim-extra-strong_3_kellyw-crispyapple-can-right-nosh-bg-002-1-31d5e5eb.webp,False
kelly-white-crispy-apple-slim-extra-strong,kelly-white/kelly-white-crispy-apple-slim-extra-strong_4_kellyw-crispyapple-can-left-nosh-bg-002-1-b8edbec8.webp,False
kelly-white-minty-grape-slim-extra-strong,kelly-white/kelly-white-minty-grape-slim-extra-strong_1_kellyw-mintygrape-can-front-nosh-bg-004-1-de94ba0a.webp,True
kelly-white-minty-grape-slim-extra-strong,kelly-white/kelly-white-minty-grape-slim-extra-strong_2_kellyw-mintygrape-can-front-nosh-bg-004-1-de94ba0a.webp,False
kelly-white-minty-grape-slim-extra-strong,kelly-white/kelly-white-minty-grape-slim-extra-strong_3_kellyw-mintygrape-can-right-nosh-bg-002-1-0a25fec6.webp,False
kelly-white-minty-grape-slim-extra-strong,kelly-white/kelly-white-minty-grape-slim-extra-strong_4_kellyw-mintygrape-can-left-nosh-bg-003-1-082a53eb.webp,False
kelly-white-sweet-peppermint-slim-extra-strong,kelly-white/kelly-white-sweet-peppermint-slim-extra-strong_1_kellyw-can-front-nosh-bg-003-1-5174c876.webp,True
kelly-white-sweet-peppermint-slim-extra-strong,kelly-white/kelly-white-sweet-peppermint-slim-extra-strong_2_kellyw-can-front-nosh-bg-003-1-5174c876.webp,False
kelly-white-sweet-peppermint-slim-extra-strong,kelly-white/kelly-white-sweet-peppermint-slim-extra-strong_3_kellyw-can-right-nosh-bg-005-1-e527b03a.webp,False
kelly-white-sweet-peppermint-slim-extra-strong,kelly-white/kelly-white-sweet-peppermint-slim-extra-strong_4_kellyw-can-left-nosh-nobg-004-1-25a39970.webp,False
klar-afterglow-extra-strong-slim,klar/klar-afterglow-extra-strong-slim_1_q2AiwiWRnXUM4z7gqxIMPf1IwwXZvyZEPVvPI7fD.webp,True
klar-afterglow-extra-strong-slim,klar/klar-afterglow-extra-strong-slim_2_q2AiwiWRnXUM4z7gqxIMPf1IwwXZvyZEPVvPI7fD.webp,False
klar-afterglow-extra-strong-slim,klar/klar-afterglow-extra-strong-slim_3_afrbrKDXShaw5taRtNs3USVMC9KZhCyPGIx2w4AK.webp,False
klar-blueberry-mint-extra-strong-slim,klar/klar-blueberry-mint-extra-strong-slim_1_JG6BlmxqkL7beK4zfamgNoPTCddTlXgMQsLw1jiP.webp,True
klar-blueberry-mint-extra-strong-slim,klar/klar-blueberry-mint-extra-strong-slim_2_JG6BlmxqkL7beK4zfamgNoPTCddTlXgMQsLw1jiP.webp,False
klar-blueberry-mint-extra-strong-slim,klar/klar-blueberry-mint-extra-strong-slim_3_oVOMZek8Qy17qFyAorBmn7WOmg3eLLtYcv08oCtn.webp,False
klar-blueberry-mint-extra-strong-slim,klar/klar-blueberry-mint-extra-strong-slim_4_RZJFXmkmlYHwJjT4GFfvPggZu72J2CEu2bKEIS6i.webp,False
klar-blueberry-mint-extra-strong-slim,klar/klar-blueberry-mint-extra-strong-slim_5_8rTbuLKErJUkKJQYt2sk6GjdbIHioUl3xcBKvT3h.webp,False
klar-blueberry-mint-extra-strong-slim,klar/klar-blueberry-mint-extra-strong-slim_6_eJaX1WR2zd9KufetJxhTYbkcnvwtoR710bLWW1yW.webp,False
klar-blueberry-mint-mini-regular,klar/klar-blueberry-mint-mini-regular_1_PVPpyZMkDGcgbV8njpx9i8ZJeTw4wn7gAyPTEXvT.webp,True
klar-blueberry-mint-mini-regular,klar/klar-blueberry-mint-mini-regular_2_PVPpyZMkDGcgbV8njpx9i8ZJeTw4wn7gAyPTEXvT.webp,False
klar-blueberry-mint-mini-regular,klar/klar-blueberry-mint-mini-regular_3_NbYdnkLssBK4iztjZUl8MXLUIiYBJH4HzKAbuYGY.webp,False
klar-blueberry-mint-mini-regular,klar/klar-blueberry-mint-mini-regular_4_GXCZOYyrUMsT4LEDgSoEtZr7n2OoZwZlqLA542YM.webp,False
klar-blueberry-mint-mini-regular,klar/klar-blueberry-mint-mini-regular_5_EvPmM47hZLes0RGVDPjuR2jJz2sWyre91mbnvGbY.webp,False
klar-blueberry-mint-mini-regular,klar/klar-blueberry-mint-mini-regular_6_FfnfC0XBt5vnTdl51jQejVOaiBLRPzyFQdC63Tpr.webp,False
klar-blueberry-mint-strong-mini,klar/klar-blueberry-mint-strong-mini_1_uNNFpMtrwj6RmIVgaX7NrlWiwFbSN1KrHnzL21xA.webp,True
klar-blueberry-mint-strong-mini,klar/klar-blueberry-mint-strong-mini_2_uNNFpMtrwj6RmIVgaX7NrlWiwFbSN1KrHnzL21xA.webp,False
klar-blueberry-mint-strong-mini,klar/klar-blueberry-mint-strong-mini_3_iPuoau3fM92jW5JQ7HmHDdTLqNHFFmEXO3Kl5Kfz.webp,False
klar-blueberry-mint-strong-mini,klar/klar-blueberry-mint-strong-mini_4_B6VMP79fVaSgKkQwEPhvsPud6RQtfYzohxCN9Xi1.webp,False
klar-blueberry-mint-strong-mini,klar/klar-blueberry-mint-strong-mini_5_MFGkZ7UEtK17w72wTRRJLh00BOpKPEQ5OyOqXQy0.webp,False
klar-blueberry-mint-strong-mini,klar/klar-blueberry-mint-strong-mini_6_O8eO4qGKqfNVsreIMLxLmPW8VRGKIyAgZpqdRlAG.webp,False
klar-strawberry-basil-extra-strong-slim,klar/klar-strawberry-basil-extra-strong-slim_1_eVjf7pa6gndKBJLouhAr1thSpZI9ZpyDzXcp1wCG.webp,True
klar-strawberry-basil-extra-strong-slim,klar/klar-strawberry-basil-extra-strong-slim_2_eVjf7pa6gndKBJLouhAr1thSpZI9ZpyDzXcp1wCG.webp,False
klar-strawberry-basil-extra-strong-slim,klar/klar-strawberry-basil-extra-strong-slim_3_davJqPvfWyuao5nEzJ5bdvYYlGE4UQrbtn4prF6J.webp,False
klar-strawberry-basil-extra-strong-slim,klar/klar-strawberry-basil-extra-strong-slim_4_skv1oTiqp8mQQP7DmtBgZKuRiWuJViJDAQTCj0NV.webp,False
klar-strawberry-basil-extra-strong-slim,klar/klar-strawberry-basil-extra-strong-slim_5_FIRX8rFQfBzIkrWpapBL5pAvhh5UCpsFTA9b2pOH.webp,False
klar-strawberry-basil-extra-strong-slim,klar/klar-strawberry-basil-extra-strong-slim_6_QLv1Lm0UP1cXmayMlJkaR0kNz3Cn1EHHjZWDOvcW.webp,False
klar-strawberry-basil-regular-mini,klar/klar-strawberry-basil-regular-mini_1_3aAmBFCt41exhXyQ84j7CYlcw8Ou6OePor9k7E9u.webp,True
klar-strawberry-basil-regular-mini,klar/klar-strawberry-basil-regular-mini_2_3aAmBFCt41exhXyQ84j7CYlcw8Ou6OePor9k7E9u.webp,False
klar-strawberry-basil-regular-mini,klar/klar-strawberry-basil-regular-mini_3_Tc05i71x3IOYtsCgfSpSr2Ut0stTGPskOb0utDcu.webp,False
klar-strawberry-basil-regular-mini,klar/klar-strawberry-basil-regular-mini_4_7URUmys9z1M4ivuNSp0lhWjD6LubzgVfKZCKvVhd.webp,False
klar-strawberry-basil-regular-mini,klar/klar-strawberry-basil-regular-mini_5_XZDi4tA29m8jF4ZXBmGIUnAFta1JKBBpS0JIeZfd.webp,False
klar-strawberry-basil-regular-mini,klar/klar-strawberry-basil-regular-mini_6_2eRVFfAeunuDiAvYSA53IpfWb7hTTNKfc7Py4k4n.webp,False
klar-strawberry-basil-strong-mini,klar/klar-strawberry-basil-strong-mini_1_iSOzelX0gjeTde82NZWbBRZZJJPjKBFpCvh1chU5.webp,True
klar-strawberry-basil-strong-mini,klar/klar-strawberry-basil-strong-mini_2_iSOzelX0gjeTde82NZWbBRZZJJPjKBFpCvh1chU5.webp,False
klar-strawberry-basil-strong-mini,klar/klar-strawberry-basil-strong-mini_3_l9FbbVb6k6lR5Yr6zq6liGUVHVxgfxCDW3OBzQKs.webp,False
klar-strawberry-basil-strong-mini,klar/klar-strawberry-basil-strong-mini_4_hzGZeebSitXMIU5sBhnAzm0SVsKJBA0lwJoGaymw.webp,False
klar-strawberry-basil-strong-mini,klar/klar-strawberry-basil-strong-mini_5_LOvePEzuK3RjSUKzRZCRBvJY2wZSSwnKmnoQW9bo.webp,False
klar-strawberry-basil-strong-mini,klar/klar-strawberry-basil-strong-mini_6_Ll16HtXx5wUNlJ8kKpmQW5KzC3p6csp1bXdHkc3B.webp,False
lewa-classic-tast,lewa/lewa-classic-tast_1_large-front-se-classic-nico-taste-of-tobacco-transparent-2-fe60f51a.webp,True
lewa-classic-tast,lewa/lewa-classic-tast_2_large-front-se-classic-nico-taste-of-tobacco-transparent-2-fe60f51a.webp,False
lewa-classic-tast,lewa/lewa-classic-tast_3_large-se-classic-nico-taste-of-tobacco-transparent-1-bba03802.webp,False
lewa-oranssi,lewa/lewa-oranssi_1_lewa-oranssi-front-1-9f283a72.webp,True
lewa-oranssi,lewa/lewa-oranssi_2_lewa-oranssi-front-1-9f283a72.webp,False
lewa-oranssi,lewa/lewa-oranssi_3_lewa-oranssi-side-1-b122014d.webp,False
loop-blackcurrant-strong,loop/loop-blackcurrant-strong_1_lopp-black-curant-02-1-9854411b.webp,True
loop-blackcurrant-strong,loop/loop-blackcurrant-strong_2_lopp-black-curant-02-1-9854411b.webp,False
loop-blackcurrant-strong,loop/loop-blackcurrant-strong_3_loop-blackcurrant-1-aea19336.webp,False
loop-pineapple-ice-strong,loop/loop-pineapple-ice-strong_1_plytix-69de45ad0aa726106a989462-png-1-45536f4f.webp,True
loop-pineapple-ice-strong,loop/loop-pineapple-ice-strong_2_plytix-69de45ad0aa726106a989462-png-1-45536f4f.webp,False
loop-pineapple-ice-strong,loop/loop-pineapple-ice-strong_3_plytix-69de45adc2980b3721e14b62-png-1-eb705660.webp,False
loop-smooth-mint-hyper-strong,loop/loop-smooth-mint-hyper-strong_1_plytix-692991de607e7481a1c5129d-png-1-1-be5d540f.webp,True
loop-smooth-mint-hyper-strong,loop/loop-smooth-mint-hyper-strong_2_plytix-692991de607e7481a1c5129d-png-1-1-be5d540f.webp,False
loop-smooth-mint-hyper-strong,loop/loop-smooth-mint-hyper-strong_3_plytix-692991dd607e7481a1c5129c-png-1-1-36dc8583.webp,False
loop-smooth-mint-mega-hyper-strong,loop/loop-smooth-mint-mega-hyper-strong_1_zlJF8EFxrokkDbhAr2DNU3ZAAhTDd1hDfdVYDG31.webp,True
loop-smooth-mint-mega-hyper-strong,loop/loop-smooth-mint-mega-hyper-strong_2_zlJF8EFxrokkDbhAr2DNU3ZAAhTDd1hDfdVYDG31.webp,False
loop-smooth-mint-mega-hyper-strong,loop/loop-smooth-mint-mega-hyper-strong_3_BlZsYNQreXBnBkmgorA1i5By5g5KdngCw61hSWyp.webp,False
